"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells","dialogue_cleaned"
6870,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Griphook","Male","","Goblin","Well done.","Well done.","well don"
6888,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","Ron, your foot!","Ron, your foot!","ron  foot"
6901,"Harry Potter and the Deathly Hallows Part 2",6,214,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","Foul little git. Least we've got Bogrod.","Foul little git. Least we've got Bogrod.","foul little git least weve got bogrod"
6893,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","Keep going!","Keep going!","keep go"
6906,"Harry Potter and the Deathly Hallows Part 2",6,214,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","Relashio!","!","relashio"
6839,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Merpeople","","","","Next.","Next.","next"
6831,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","Hey. Easy.","Hey. Easy.","hey easi"
6884,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","Look.","Look.","look"
6899,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Griphook! Griphook!","Griphook! Griphook!","griphook griphook"
6866,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bogrod","Male","","Goblin","What the devil are you all doing down here!","What the devil are you all doing down here!","devil"
6896,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","In here!","In here!",""
6832,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Griphook","Male","","Goblin","She gives us away and we might as well use that sword to slit our own throats. Understand?","She gives us away and we might as well use that sword to slit our own throats. Understand?","gives us away   might  well use  sword  slit   throats understand"
6865,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Griphook","Male","","Goblin","No.","No.",""
6895,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","The cup!","The cup!","cup"
6856,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bogrod","Male","","Goblin","Madam, if you will, I will escort you myself.","Madam, if you will, I will escort you myself.","madam   will  will escort"
6908,"Harry Potter and the Deathly Hallows Part 2",6,214,"Gringotts Wizarding Bank","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Come on!","Come on!","come"
6847,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bogrod","Male","","Goblin","It's the bank's policy. I'm sure you understand, given the current climate --","It's the bank's policy. I'm sure you understand, given the current climate --","banks policy im sure  understand given  current climate"
6829,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Merpeople","","","","Madam Lestrange.","Madam Lestrange.","madam lestrang"
6838,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Bellatrix Lestrange","Female","Slytherin","Human","I don't like to be kept waiting.","I don't like to be kept waiting.","dont like   kept wait"
6903,"Harry Potter and the Deathly Hallows Part 2",6,214,"Gringotts Wizarding Bank","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","We can't just stand here! Who's got an idea?","We can't just stand here! Who's got an idea?","cant just stand  whos got  idea"
6871,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","No. It's not possible...","No. It's not possible...","possibl"
6875,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","It's been trained to expect pain when it hears the noise.","It's been trained to expect pain when it hears the noise.","trained  expect pain   hears  nois"
6889,"Harry Potter and the Deathly Hallows Part 2",5,213,"Gringotts Wizarding Bank","Diagon Alley","Griphook","Male","","Goblin","We'll be crushed! Hurry!","We'll be crushed! Hurry!","well  crushed hurri"
6842,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Ron Weasley","Male","Gryffindor","Human","What do you mean?","What do you mean?","mean"
6857,"Harry Potter and the Deathly Hallows Part 2",4,212,"Gringotts Wizarding Bank","Diagon Alley","Harry Potter","Male","Gryffindor","Human","How long before they come after us?","How long before they come after us?","long   come  u"
1034,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","I'm fine, thank you. I- I was just","I'm fine, thank you. I- I was just","im fine thank     just"
1037,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Harry?","Harry?","harri"
1036,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","No! Please!","No! Please!","pleas"
1033,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Goblin","","","","Not lost are you, my dear?","Not lost are you, my dear?","lost    dear"
1032,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Other","","","","Ah, ha-ha-ha-ha","Ah, ha-ha-ha-ha","ah hahahaha"
1038,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Hagrid!","Hagrid!","hagrid"
1039,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","What do you think you're doing down 'ere? Come on!","What do you think you're doing down 'ere? Come on!","think youre   ere come"
1035,"Harry Potter and the Chamber of Secrets",5,39,"Knockturn Alley","Diagon Alley","Other","","","","Come with us. We'll help you find your way back.","Come with us. We'll help you find your way back.","come  us well help  find  way back"
166,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Wow.","Wow.","wow"
160,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands.  Ah. Here we are.  Well, give it a wave.  Apparently not.  Perhaps this.  No, no, definitely not! No matter...  I wonder.  Curious, very curious.","I wondered when I'd be seeing you, Mr. Potter. It seems only yesterday that your mother and father were in here buying their first wands.  Ah. Here we are.  Well, give it a wave.  Apparently not.  Perhaps this.  No, no, definitely not! No matter...  I wonder.  Curious, very curious.","wondered  id  seeing  mr potter  seems  yesterday   mother  father    buying  first wands  ah     well give   wave  apparently   perhaps     definitely   matter   wonder  curious  curi"
158,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","A wand? Well, you'll want Ollivanders.  No place better. Run along there, but wait. I just got one more thing I got to do. Won't be long.","A wand? Well, you'll want Ollivanders.  No place better. Run along there, but wait. I just got one more thing I got to do. Won't be long.","wand well youll want ollivanders   place better run along   wait  just got one  thing  got   wont  long"
164,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great.","Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great.","oh    speak  name  wand chooses  wizard mr potter   always clear    think   clear   can expect great things     hewhomustnotbenamed  great thingsterrible yes  great"
157,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","I still need...a wand.","I still need...a wand.","still needa wand"
161,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Sorry, but what's curious?","Sorry, but what's curious?","sorry  whats curi"
163,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","And...who owned that wand?","And...who owned that wand?","andwho owned  wand"
165,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Harry! Harry! Happy birthday!","Harry! Harry! Happy birthday!","harry harry happy birthdai"
159,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Hello? Hello?","Hello? Hello?","hello hello"
162,"Harry Potter and the Philosopher's Stone",7,7,"Ollivanders","Diagon Alley","Garrick Ollivander","Male","Ravenclaw","Human","I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar.","I remember every wand I've ever sold, Mr. Potter. It just so happens that the phoenix, whose tail feather resides in your wand gave one other feather, just one. It is curious that you should be destined for this wand when its brother gave you that scar.","remember every wand ive ever sold mr potter  just  happens   phoenix whose tail feather resides   wand gave one  feather just one   curious     destined   wand   brother gave   scar"
140,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","But why am I famous, Hagrid? All those people back there, how is it they know who I am?","But why am I famous, Hagrid? All those people back there, how is it they know who I am?","famous hagrid   people back      know"
125,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Fast and misunderstood beasts, Harry. Fast and misunderstood.","Fast and misunderstood beasts, Harry. Fast and misunderstood.","fast  misunderstood beasts harry fast  misunderstood"
135,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Oh, nice to meet you.","Oh, nice to meet you.","oh nice  meet"
121,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Essential bit of equipment, Harry.","Essential bit of equipment, Harry.","essential bit  equipment harri"
1964,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Hermione Granger","Female","Gryffindor","Human","You know the Egyptians used to worship cats?","You know the Egyptians used to worship cats?","know  egyptians used  worship cat"
123,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Well, they don't mean for a penguin, do they? Heh. Crikey, but not a dragon.","Well, they don't mean for a penguin, do they? Heh. Crikey, but not a dragon.","well  dont mean   penguin   heh crikey    dragon"
122,"Harry Potter and the Philosopher's Stone",5,5,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?","One pair of dragon-hide gloves.  Hagrid, do they mean for a real dragon?","one pair  dragonhide gloves  hagrid   mean   real dragon"
1977,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Molly Weasley","Female","Gryffindor","Human","Yes? All of your books?","Yes? All of your books?","yes    book"
1980,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Everything's there.","Everything's there.","everythings"
1962,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Egypt. What's it like?","Egypt. What's it like?","egypt whats  lik"
1978,"Harry Potter and the Prisoner of Azkaban",5,75,"The Leaky Cauldron","Diagon Alley","Harry Potter","Male","Gryffindor","Human","Yeah, it's all upstairs.","Yeah, it's all upstairs.","yeah   upstair"
